0.000000 0.980392
0.000000 0.980392
0.236683 0.692585
0.376984 0.578669
0.482143 0.498378
0.539111 0.445083
0.593770 0.408822
0.620071 0.377078
0.647841 0.350079
0.683944 0.329817
0.698579 0.302108
0.733024 0.280244
0.738857 0.262009
0.757190 0.248188
0.769770 0.234778
0.775881 0.222655
0.782103 0.211371
0.783214 0.202301
0.785437 0.194383
0.796381 0.187549
0.808048 0.179751
0.833048 0.172656
0.838048 0.166142
0.839159 0.160700
0.839159 0.155236
0.848238 0.150423
0.848238 0.145479
0.848238 0.140984
0.853238 0.136921
0.853238 0.132978
0.853238 0.129756
0.854349 0.126848
0.854349 0.123769
0.862683 0.121047
0.866683 0.118340
0.870016 0.115714
0.874016 0.113255
0.874016 0.110890
0.874016 0.108785
0.878460 0.106878
0.878460 0.104962
0.882905 0.103239
0.892905 0.101475
0.892905 0.099596
0.892905 0.097810
0.892905 0.096110
0.892905 0.094486
0.912905 0.093325
0.922905 0.092024
0.922905 0.090573
0.922905 0.089181
0.922905 0.087844
0.925762 0.086616
0.925762 0.085374
0.925762 0.084179
0.925762 0.083028
0.929095 0.081984
0.929095 0.080915
0.929095 0.079883
0.929095 0.078886
0.929095 0.077923
0.932429 0.077058
0.932429 0.076126
0.932429 0.075224
0.932429 0.074351
0.932429 0.073504
0.932429 0.072684
0.932429 0.071889
0.932429 0.071117
0.937429 0.070467
0.937429 0.069723
0.937429 0.069000
0.937429 0.068298
0.937429 0.067615
0.937429 0.066951
0.937429 0.066305
0.937429 0.065676
0.937429 0.065064
0.937429 0.064467
0.937429 0.063895
0.937429 0.063349
0.937429 0.062821
0.937429 0.062307
0.937429 0.061805
0.937429 0.061315
0.937429 0.060837
0.947429 0.060567
0.947429 0.060105
0.947429 0.059654
0.947429 0.059214
0.947429 0.058783
0.947429 0.058362
0.947429 0.057950
0.947429 0.057548
0.947429 0.057153
0.947429 0.056768
0.947429 0.056390
0.947429 0.056020
0.947429 0.055658
0.951429 0.055382
0.951429 0.055024
0.951429 0.054673
0.971429 0.054722
0.971429 0.054383
0.971429 0.054051
0.971429 0.053725
0.971429 0.053406
0.971429 0.053092
0.971429 0.052784
0.971429 0.052482
0.971429 0.052186
0.974286 0.051951
0.974286 0.051665
0.974286 0.051384
0.974286 0.051108
0.974286 0.050837
0.974286 0.050571
0.977143 0.050366
0.977143 0.050100
0.977143 0.049838
0.977143 0.049581
0.977143 0.049329
0.977143 0.049080
0.977143 0.048836
0.977143 0.048595
0.977143 0.048359
0.977143 0.048126
0.977143 0.047897
0.977143 0.047672
0.977143 0.047450
0.977143 0.047231
0.977143 0.047016
0.977143 0.046804
0.977143 0.046596
0.977143 0.046390
0.977143 0.046188
0.977143 0.045988
0.977143 0.045792
0.977143 0.045598
0.977143 0.045407
0.977143 0.045219
0.977143 0.045034
0.977143 0.044851
0.977143 0.044671
0.977143 0.044493
0.977143 0.044318
0.977143 0.044145
0.977143 0.043975
0.977143 0.043807
0.977143 0.043641
0.977143 0.043477
0.977143 0.043316
0.977143 0.043156
0.977143 0.042999
0.977143 0.042844
0.977143 0.042691
0.977143 0.042540
0.977143 0.042391
0.977143 0.042243
0.977143 0.042098
0.977143 0.041954
0.977143 0.041812
0.977143 0.041672
0.977143 0.041534
0.977143 0.041397
0.977143 0.041262
0.977143 0.041129
0.977143 0.040997
0.977143 0.040867
0.977143 0.040739
0.977143 0.040612
0.977143 0.040486
0.977143 0.040362
0.977143 0.040239
0.977143 0.040118
0.977143 0.039998
0.977143 0.039880
0.977143 0.039763
0.977143 0.039647
0.977143 0.039532
0.977143 0.039419
0.977143 0.039307
0.977143 0.039196
0.977143 0.039087
0.977143 0.038978
0.977143 0.038871
0.977143 0.038765
0.977143 0.038660
0.977143 0.038557
0.977143 0.038454
0.997143 0.038745
0.997143 0.038644
0.997143 0.038544
0.997143 0.038445
0.997143 0.038347
0.997143 0.038250
0.997143 0.038154
0.997143 0.038059
0.997143 0.037965
0.997143 0.037872
0.997143 0.037780
0.997143 0.037689
0.997143 0.037599
0.997143 0.037510
0.997143 0.037421
0.997143 0.037333
0.997143 0.037247
0.997143 0.037161
0.997143 0.037076
0.997143 0.036991
0.997143 0.036908
0.997143 0.036825
0.997143 0.036744
0.997143 0.036662
0.997143 0.036582
0.997143 0.036503
0.997143 0.036424
0.997143 0.036346
0.997143 0.036268
0.997143 0.036192
0.997143 0.036116
0.997143 0.036040
0.997143 0.035966
0.997143 0.035892
0.997143 0.035818
0.997143 0.035746
0.997143 0.035674
0.997143 0.035602
0.997143 0.035532
0.997143 0.035462
0.997143 0.035392
0.997143 0.035323
0.997143 0.035255
0.997143 0.035187
0.997143 0.035120
0.997143 0.035054
0.997143 0.034988
0.997143 0.034922
0.997143 0.034858
0.997143 0.034793
0.997143 0.034729
0.997143 0.034666
0.997143 0.034603
0.997143 0.034541
0.997143 0.034480
0.997143 0.034418
0.997143 0.034358
0.997143 0.034298
0.997143 0.034238
0.997143 0.034179
0.997143 0.034120
0.997143 0.034062
0.997143 0.034004
0.997143 0.033946
0.997143 0.033890
0.997143 0.033833
0.997143 0.033777
0.997143 0.033722
0.997143 0.033666
0.997143 0.033612
0.997143 0.033557
0.997143 0.033504
0.997143 0.033450
0.997143 0.033397
0.997143 0.033344
0.997143 0.033292
0.997143 0.033240
0.997143 0.033189
0.997143 0.033138
0.997143 0.033087
0.997143 0.033037
0.997143 0.032987
0.997143 0.032937
0.997143 0.032888
0.997143 0.032839
0.997143 0.032791
0.997143 0.032743
0.997143 0.032695
0.997143 0.032647
0.997143 0.032600
0.997143 0.032553
0.997143 0.032507
0.997143 0.032461
0.997143 0.032415
0.997143 0.032370
0.997143 0.032325
0.997143 0.032280
0.997143 0.032235
0.997143 0.032191
0.997143 0.032147
0.997143 0.032104
0.997143 0.032060
0.997143 0.032017
0.997143 0.031975
0.997143 0.031932
0.997143 0.031890
0.997143 0.031848
0.997143 0.031807
0.997143 0.031765
0.997143 0.031724
0.997143 0.031684
0.997143 0.031643
